,Unnamed: 0,premise,text,stance
98,98,Coronavirus is genetically engineered.,"2/5 Due to the CPC's penchant for vanity, corruption and secrecy, the COVID-19 outbreak in the PRC is more destructive than it would have been if the CPC had focused on the welfare of its people.",0
99,99,Avocado and mint tea cures coronavirus.,"@USERNAME How to prevent corona virus?🤔 Use cowdung cakes for Holika dahan, &amp; celebrate Vedic Holi inspired by Sant Shri Asharamji Bapu. You can easily make herbal colors at home using Palash, Turmeric etc 😇 #AdoptVedicHoliPreventCorona https://t.co/8kHgFmbzie",0
100,100,The lifetime of SARS-CoV-2 is only 12 hours.,"Israel says COVID-19 vaccine is only weeks away.
https://t.co/MKfApUJqmr",0
101,101,Fennel tea cures coronavirus.,"Coronavirus Dr gave cough meds. Self treated with homeopathy, mono lauren, oregano oil, high dose vitamin C. Washed floors with hydrogen peroxide &amp; water. Sprayed everything down with rubbing alcohol. Flu is man made every year given to people in flu shot. They become carriers.",0
102,102,SARS-CoV-2 can survive for weeks on surfaces.,"@USERNAME 1/2 - Hi Amanda, glad to healthy water supply is back up to full pressure. I don't believe we are testing for coronavirus. It has been confirmed by the NHS that this type of virus can-not live outside of the body for very long, so it wouldn't be able to survive in tap water.",2
103,103,Coronavirus is genetically engineered.,COVID-19 Coronavirus: A Fake Pandemic? Who’s Behind It? Global Economic and Geopolitical Destabilization https://t.co/NMIZsWsC2Y via @USERNAME,0
104,104,SARS-CoV-2 can survive for weeks on surfaces.,"@USERNAME @USERNAME It's known to be transmitted thru respiratory droplets (IOW, from sneezes &amp; coughs.) Researchers still have yet to determine whether COVID19 can survive on hard surfaces &amp; if so, how long - other, apparently similar coronavirus can survive up to 9 days

https://t.co/DvJsiZwyw5 https://t.co/X7B3TUXA1k",0
105,105,Dean Koontz predicted the pandemic in his 1981 novel The Eyes of Darkness.,"""As fears about the coronavirus spread, at least one historian is worried the Trump administration is failing to heed the lesson of one of the world’s worst pandemics: Don’t hide the truth.""

https://t.co/5NehmgiXIM",0
106,106,Holy communion cannot be the cause of the spread of coronavirus,@USERNAME Biden for the beer win. Corona virus can be stopped by stop drinking corona beer. LOL.,0
107,107,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .","The Hong Kong government says it has been contacted by about 3,000 Hong Kong people in mainland China's Hubei province including 532 people in Wuhan city seeking help it says those affected on Hubei need to register by February 28th in order to return to Hong Kong",0
108,108,Coronavirus is genetically engineered.,"@USERNAME Congratulations to Trump!!! Coronavirus is a bio-weapon, you were put in this time and place to lead, please do. https://t.co/zYM0Xw4tyh",0
109,109,SARS-CoV-2 can survive for weeks on surfaces.,"Coronavirus shuts down 2 West Coast schools. Experts aren’t certain how long the coronavirus can live outside the body, Ko said, though its cousins — SARS and MERs — can survive on surfaces up to nine days. https://t.co/yJiqlMtSA2",0
110,110,Coronavirus is genetically engineered.,The corona virus is a government made virus that is being used for population control.,1
111,111,Coronavirus is genetically engineered.,"Bernie Sanders, Mike Bloomberg and Other Democrats Falsely Accuse Trump of Calling the Coronavirus a Hoax https://t.co/Lf1oO00Kgd via @USERNAME

It’s more of a BIO- WEAPON than a hoax..",0
112,112,Hand sanitiser sold commercially does not destroy the coronavirus.,"My daughter, who is immune-compromised, bought a hand sanitizer she can clip it to her backpack because of the coronavirus fears. I’m going to start panic-buying so we have enough in the event of a self-quarantine, BUT HATE THIS. I don’t want 2 know what this does to T1D patients",0
113,113,Coronavirus is genetically engineered.,WHO increases COVID-19 threat assessment to highest level https://t.co/8V9zGGtNVH via @USERNAME,0
114,114,Avocado and mint tea cures coronavirus.,@USERNAME @USERNAME My face when I stockpiled coffee and tobacco prior to the coronavirus economic collapse https://t.co/li3U1WmvYe,0
115,115,Coronavirus is genetically engineered.,"Coronavirus has killed one person in America. One. A woman with health issues. In her 50s. 

The flu kills 6300 in the US just like her each year. And not one of them makes the news.",0
116,116,Coronavirus is caused by 5G.,People infected with coronavirus may have no symptoms at all. That's why the virus is so hard to stop. https://t.co/55VdAHpvbH,0
117,117,Coronavirus is caused by 5G.,Coronavirus May Lead to 'Mass Homeschooling' https://t.co/9QipwRfPXJ https://t.co/lDelh8Dd39,0
118,118,SARS-CoV-2 can survive for weeks on surfaces.,"@USERNAME @USERNAME
@USERNAME @USERNAME @USERNAME
From GP friend, #COVID2019 may survive &lt;= 7 days on a hard surface.

Coincidentally, tells me wart virus can withstand cold from liquid nitrogen... 

Hypothetically, seems that COVID-19 may be able to travel by air mail https://t.co/h349h3Uvnl",1
119,119,Avocado and mint tea cures coronavirus.,"St David's Day ewes - https://t.co/SWG0pumrT6 Dragons, daffodils and leeks, Coronavirus, Seniors, Minis and Mums https://t.co/BL5t4goSeP",0
120,120,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .","LIVE FROM HONG KONG: To Date in 2020, Influenza (the Flu) Accounts for More Than 50 Times the Number of Deaths as the Coronavirus in Hong Kong https://t.co/4lNlJUt30u via @USERNAME",0
121,121,Fennel tea cures coronavirus.,"How to survive coronavirus:
1. Wash the fuck out of your hands
2. Hoard Gatorade
3. Watch the news endlessly until you’ve shit yourself with fear. 
4.  Buy a year’s supply of hand sanitizer, Clorox wipes, surgical gloves, and wine 
5. Never leave the house again",0
122,122,Africans are more resistant to coronavirus.,Who is vulnerable to coronavirus? So far children appear safe from COVID-19 https://t.co/ngAtx7rjoK,0
123,123,Coronavirus is genetically engineered.,@USERNAME @USERNAME @USERNAME corona virus is the result of a CHICOM biowar cockup.,1
124,124,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .","Thanks @USERNAME for #StandWithHongKong to #FightForFreedom. #PoliceBrutality never stopped happening in #HongKong. And these 30,000 police force are budgeted with HK$25,000,000,000 for coming fiscal year. Justice? https://t.co/n5CChxR7Li https://t.co/w7z1pVtjIU",0
125,125,A person can tell if they have coronavirus or not simply by holding their breath.,Coronavirus Facts: What you need to know if you have chronic illness or are immune-compromised. https://t.co/wo0XP9NDWe,0
126,126,Africans are more resistant to coronavirus.,"Two more cases of novel coronavirus have been confirmed in Pakistan, taking the total number of such cases to four
https://t.co/ON4ZIWOlpN",0
127,127,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .","Sounds like more than 80,000 #COVID19 cases to me.

""14,000 medical aid workers from across #China have come to #Wuhan, but “we need much more help...medical staff from around the world to come to China now, to help us in this battle.”""  https://t.co/0H90NFjqiE via @USERNAME",0
128,128,Africans are more resistant to coronavirus.,How the hell does Italy have more cases of Coronavirus than India?,0
129,129,Coronavirus is genetically engineered.,"Coronavirus was invented and was proposed to be used as a vaccine.

https://t.co/OewpaHuK92",1
130,130,Coronavirus is caused by 5G.,"Characteristics of and Important Lessons From the Coronavirus Disease 2019 (#COVID2019) Outbreak in China
Summary of a Report of 72.314 Cases From the Chinese Center for Disease Control and Prevention @USERNAME
https://t.co/jcgDAuQnq2",0
131,131,Coronavirus is caused by 5G.,"The first fatality from the novel coronavirus has been confirmed on US soil, as Trump urged Americans not to panic. https://t.co/eHXcgAfr2f",0
132,132,Holy communion cannot be the cause of the spread of coronavirus,"Be saved &amp; written in the Lamb's Book of Life (see Revelation 21:27)! Ask Jesus in prayer to forever forgive/save you and be your Lord/Savior forevermore!
#virus #cold #flu #influenza #corona #coronavirus #disease #earth #humanity #human #mankind #womankind #peoplekind #teenagers",0
133,133,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .","“The #coronavirus outbreak has sickened more than 86,900 people, according to official counts. As of Saturday evening, at least 2,975 people have died, all but 105 in mainland #China.” via @USERNAME https://t.co/64aIQHkNnQ",0
134,134,Coronavirus is genetically engineered.,Coronavirus has infected the EA/BFV servers very sad,0
